id,price
102730,47000
102731,24000
102735,9000
102736,95000
102738,57999
102745,39100
102753,55000
102759,9400
102761,83998
102766,51798
102777,31999
102778,30000
102779,29000
102783,54599
102807,10950
102810,47995
102812,27000
102814,8700
102815,11500
102824,10500
102827,16995
102831,7000
102852,8250
102857,36590
102861,179900
102872,6000
102875,27700
102879,65999
102882,61998
102883,38500
102893,17500
102894,27599
102896,179900
102901,7100
102907,29994
102909,77897
102910,23900
102921,92500
102925,70000
102926,199995
102928,54543
102930,80000
102931,28750
102935,24999
102936,35998
102942,279950
102949,9900
102952,14900
102954,25000
102959,54995
102962,30000
102967,12500
102970,7100
102980,25500
102988,72777
102993,25900
103000,3850
103003,43499
103009,14500
103017,185500
103022,22500
103031,156900
103032,13995
103049,6348
103051,16000
103058,15500
103066,26600
103086,26299
103091,33490
103096,13500
103105,16770
103111,299000
103113,449995
103123,67800
103128,53000
103129,19000
103135,18995
103138,25625
103151,6600
103156,72000
103158,40999
103161,9500
103162,15900
103167,32300
103171,20900
103173,95580
103179,29990
103185,38095
103193,22500
103195,200000
103200,42000
103201,60894
103203,23105
103207,41741
103223,16000
103224,64000
103231,19780
103237,14999
103238,96900
103244,16500
103251,87500
103256,59900
103259,127899
103260,86900
103263,40750
103265,78900
103266,65000
103269,166900
103277,10500
103279,20500
103280,84645
103286,19795
103288,16500
103296,50000
103304,27000
103308,24995
103325,32000
103328,23625
103329,36900
103332,38999
103336,16500
103349,39998
103361,12950
103362,10995
103365,28000
103370,19000
103373,124990
103378,40995
103391,22000
103394,7300
103400,38000
103408,43329
103416,56900
103421,13000
103428,5900
103436,5000
103437,12000
103440,7200
103442,27499
103444,1599000
103447,5899
103458,35500
103469,19999
103470,17390
103472,6600
103477,31999
103478,9900
103484,417500
103491,20900
103502,19999
103506,4200
103527,257000
103529,32999
103531,11900
103537,62595
103538,109499
103544,29000
103545,7950
103548,14500
103552,27599
103555,48000
103570,43389
103575,5000
103576,10500
103580,30500
103584,55000
103588,61000
103592,78000
103593,27500
103614,66900
103625,27890
103626,11900
103628,58900
103629,119999
103635,33400
103636,36340
103647,71999
103653,7200
103657,10000
103660,32000
103664,14500
103671,35707
103680,130000
103682,92900
103686,63000
103688,22000
103697,35999
103702,84620
103705,24900
103708,8500
103712,41986
103718,25900
103723,20500
103724,49990
103735,35999
103736,11495
103744,3500
103745,5500
103753,8800
103759,44999
103777,150000
103778,72900
103781,6000
103782,15000
103785,43000
103787,37500
103791,13000
103794,26000
103804,46900
103814,26000
103815,42850
103822,18998
103824,24999
103828,36500
103832,44999
103836,10299
103847,130000
103858,11500
103882,25900
103886,71400
103895,11200
103908,35500
103916,145000
103921,15000
103923,39000
103926,16000
103933,34000
103935,11000
103941,9000
103950,21990
103952,59598
103953,39998
103958,36000
103965,44900
103968,12499
103972,27500
103979,17500
103983,47999
103995,17000
103999,32400
104001,12500
104005,20995
104015,34500
104018,49900
104020,33410
104021,60000
104035,24899
104037,14900
104038,39799
104043,57000
104047,6000
104063,44800
104064,49700
104080,33000
104088,12000
104091,36000
104106,6999
104112,10900
104115,14995
104118,33000
104119,57000
104121,12900
104125,45000
104129,9000
104145,31500
104147,15550
104149,9999
104150,40000
104151,40000
104155,44999
104156,4500
104157,24500
104164,18387
104166,6500
104167,71000
104172,21500
104187,26000
104189,22995
104200,30000
104206,36750
104208,29500
104210,22999
104214,52000
104228,51800
104230,54900
104232,28900
104236,104900
104240,30000
104255,22000
104261,19000
104267,29995
104275,39000
104276,24500
104297,12900
104298,20000
104305,10000
104318,32368
104322,26095
104325,24999
104326,40459
104329,69900
104331,72995
104337,49999
104343,14195
104355,39900
104360,9200
104366,5500
104367,37000
104376,12250
104378,199991
104382,84000
104398,43900
104399,18000
104400,33885
104401,20000
104408,41500
104411,16500
104412,7900
104422,73300
104423,10000
104424,89000
104434,80300
104441,10995
104443,25500
104449,49599
104452,78500
104454,86999
104455,19500
104458,7850
104459,84999
104460,17500
104467,38999
104468,73897
104469,35297
104474,54900
104475,26999
104480,199998
104489,2800
104491,31985
104497,27000
104502,89000
104503,56900
104506,57000
104510,19995
104514,81900
104515,16600
104516,194965
104536,10000
104539,30275
104543,27499
104549,19996
104551,37000
104558,43663
104559,19795
104561,42500
104563,46999
104568,53998
104571,104900
104572,71998
104577,44950
104580,29000
104581,33950
104584,48295
104590,68998
104597,18995
104600,20000
104603,11250
104606,17000
104616,21900
104619,35670
104623,20000
104626,26599
104628,39900
104630,29995
104632,15499
104633,58000
104642,209995
104651,63900
104659,10500
104666,29999
104674,11500
104683,40000
104684,15500
104687,19900
104690,43666
104702,45515
104708,21000
104709,11900
104710,53000
104712,47000
104716,30500
104719,5500
104727,36598
104731,48000
104732,18950
104736,29998
104744,28900
104754,32000
104761,35500
104763,75000
104767,9975
104769,26000
104782,24995
104784,61900
104789,220000
104790,27671
104795,59000
104796,19000
104803,28450
104812,16250
104851,8500
104856,51899
104860,21500
104867,24500
104868,117500
104871,26500
104877,65994
104879,43837
104881,9500
104890,6900
104902,215000
104905,11500
104906,28700
104907,32500
104910,10900
104915,9985
104934,31000
104951,79950
104953,49900
104954,96500
104958,30500
104969,50927
104972,28000
104973,117900
104978,57500
104980,20490
104995,18500
104998,16750
105001,49995
105007,1950995
105008,38900
105013,69790
105027,69000
105038,30000
105040,45000
105042,132900
105043,35707
105045,185500
105048,48459
105050,33000
105052,59750
105078,44249
105080,26000
105083,28500
105087,21000
105091,19500
105105,23600
105108,89999
105110,5000
105114,39990
105115,27500
105117,26900
105120,59500
105121,15000
105125,38405
105132,37000
105133,71000
105138,7599
105140,54000
105150,22800
105158,10500
105168,16500
105170,95999
105172,28500
105176,18749
105181,32998
105184,67100
105189,23999
105194,69000
105198,62500
105201,20500
105215,20800
105216,43860
105221,49936
105223,48950
105239,16999
105247,7200
105252,11500
105256,26499
105260,92000
105262,16999
105275,45000
105276,175000
105282,27654
105284,29999
105291,33580
105297,65900
105298,46900
105299,17500
105314,9875
105316,23400
105321,109499
105327,22500
105328,26990
105329,27750
105330,14999
105337,37950
105344,7900
105345,33580
105350,67500
105362,35000
105365,56998
105371,57000
105377,31113
105378,35000
105379,33500
105382,99000
105394,4000
105397,12850
105398,4999
105403,35500
105411,32900
105412,36750
105414,29900
105416,14900
105417,31755
105420,44791
105436,51900
105445,24999
105448,34955
105451,20000
105452,139000
105467,12995
105470,29950
105477,28895
105483,12980
105485,28979
105492,58998
105507,19190
105515,49883
105517,18900
105519,25000
105521,50900
105527,27500
105531,62500
105533,50999
105535,50000
105546,70000
105552,76500
105555,35297
105564,41500
105568,65688
105574,86900
105579,38900
105587,90000
105588,12990
105599,45423
105600,32913
105601,27499
105607,10500
105612,15990
105624,13999
105628,47000
105630,17995
105631,119500
105645,9000
105658,35297
105660,42998
105663,23000
105670,11500
105675,48000
105679,12990
105685,10500
105691,73500
105692,52000
105694,47000
105698,51074
105712,57900
105714,20000
105715,109499
105724,15000
105725,29000
105727,55000
105731,41999
105739,11000
105743,127899
105751,2500
105753,22500
105755,37900
105764,65900
105766,31500
105774,26000
105782,15550
105785,55500
105788,44900
105793,66000
105796,31906
105797,36500
105798,31900
105803,28500
105816,60200
105826,20500
105828,41900
105830,40000
105831,69500
105832,21500
105838,38322
105839,16000
105842,23600
105860,29995
105871,30000
105880,29000
105886,51500
105904,28500
105905,38490
105913,31000
105917,12950
105926,6975
105927,135000
105930,18500
105931,10000
105933,28000
105937,56998
105941,7500
105942,134000
105952,10500
105955,51500
105964,43550
105970,24900
105978,69500
105980,16500
105993,19800
106002,50000
106003,46999
106004,73998
106006,55000
106009,11500
106012,34950
106019,52000
106025,10499
106028,30000
106029,32000
106036,27500
106038,15600
106042,29900
106044,17800
106045,30000
106046,31990
106054,23998
106059,50927
106066,145000
106069,14998
106072,29000
106074,17000
106079,18000
106107,16500
106113,47000
106127,16995
106136,84500
106138,12900
106142,16900
106151,38298
106164,7500
106166,64500
106168,19290
106173,35500
106179,45000
106187,20499
106189,16999
106194,12900
106196,45000
106200,33995
106203,9250
106205,21000
106211,18500
106214,13500
106215,23500
106221,17599
106230,20500
106231,159500
106236,14000
106247,15995
106250,35000
106254,30510
106261,29995
106266,48500
106267,45950
106273,16500
106274,28000
106275,30000
106278,69790
106282,4000
106290,61500
106293,56900
106295,17999
106302,37900
106303,22500
106306,3990
106309,12599
106314,44000
106317,42500
106322,34000
106323,67500
106343,18500
106351,48000
106354,29000
106375,65000
106377,93000
106388,44605
106394,43500
106395,15000
106396,16750
106402,23000
106404,67963
106406,5900
106409,8000
106417,19000
106418,20999
106419,42886
106422,7850
106430,234900
106433,13000
106457,27900
106461,55000
106463,10299
106467,18000
106484,62450
106494,31000
106507,77430
106533,19999
106539,10000
106540,16900
106543,79999
106560,85500
106569,9995
106586,47500
106587,69900
106588,61000
106591,39900
106606,31300
106623,62999
106630,20500
106635,93999
106640,4500
106645,10500
106659,188500
106665,8000
106666,15750
106668,113000
106672,10500
106673,14699
106687,36000
106689,68500
106693,90000
106696,27698
106714,12900
106727,36599
106729,3850
106737,8500
106755,17800
106756,34500
106757,11498
106758,28590
106762,28500
106763,51500
106769,20599
106782,47995
106796,9995
106800,32798
106806,18000
106808,17700
106819,72999
106820,39998
106828,6000
106829,26500
106830,53999
106832,28500
106839,26500
106841,129900
106861,99750
106868,20000
106869,115785
106870,27671
106872,59999
106877,57000
106880,9999
106882,27890
106883,89900
106890,51890
106893,45950
106897,55000
106899,35999
106900,39999
106915,29000
106919,33000
106932,38095
106947,24500
106949,10000
106952,46999
106954,62500
106962,9000
106965,22000
106969,19500
106971,16995
106980,24998
106981,144900
106987,4999
107002,28000
107016,36000
107022,32500
107025,51998
107027,50000
107033,34562
107035,29950
107043,16900
107052,15000
107053,22749
107054,63500
107061,43500
107064,69995
107065,21500
107072,24000
107074,3600
107079,13000
107080,18000
107082,14800
107084,27698
107085,24900
107086,17000
107087,119500
107090,3500
107093,185000
107094,17000
107095,67100
107111,49900
107116,27500
107117,54900
107119,9499
107120,4500
107129,63500
107135,36000
107138,27900
107144,19500
107147,24900
107150,46500
107151,44850
107153,19550
107160,24590
107169,19500
107170,17000
107171,27950
107184,15000
107190,34000
107192,4500
107198,85495
107199,12000
107204,28250
107206,9950
107210,33000
107217,104900
107218,154900
107219,36000
107223,8500
107224,6000
107226,48190
107231,75000
107232,24500
107244,10800
107267,32950
107269,15000
107298,3850
107300,36000
107302,22000
107310,28500
107314,71000
107315,15995
107316,45000
107320,6500
107321,81500
107323,5949
107329,11500
107335,40999
107336,29000
107342,9000
107346,187900
107350,60999
107352,69000
107353,7500
107356,49999
107358,36998
107364,15000
107368,71000
107384,79999
107395,36727
107398,16500
107406,52500
107409,54500
107410,21900
107411,15000
107414,107998
107419,8950
107424,12500
107425,96500
107431,19750
107433,14995
107442,8500
107446,69500
107452,18500
107468,47000
107469,19500
107470,62595
107472,32000
107488,68750
107492,7200
107493,7999
107496,70000
107498,14900
107502,21000
107506,63500
107527,38500
107534,22500
107537,28500
107543,69250
107545,5995
107547,84500
107551,15900
107555,45999
107557,9000
107566,39999
107570,65000
107572,22500
107577,43860
107585,29950
107599,54500
107609,104000
107614,16500
107618,23800
107625,18688
107629,64000
107630,32500
107633,26000
107637,62500
107639,79999
107647,51698
107657,12499
107660,144664
107672,26000
107680,6999
107682,13000
107684,20995
107687,27500
107688,30500
107694,31300
107698,24000
107703,19500
107714,38005
107720,3950
107723,65000
107728,259000
107734,47498
107735,13000
107737,115998
107741,42000
107751,7500
107756,6000
107759,52000
107766,31950
107768,33610
107769,46900
107778,6700
107781,25900
107783,10500
107784,49500
107796,53000
107802,25900
107806,14000
107810,16995
107811,72000
107816,29000
107824,50998
107827,49999
107828,44000
107830,26000
107832,80300
107838,24950
107842,20000
107846,15500
107858,10500
107859,68969
107862,31950
107863,29000
107872,46995
107874,200000
107877,8000
107881,75000
107882,62479
107883,29000
107890,6500
107891,46787
107895,15500
107897,17238
107899,26000
107901,38995
107906,27900
107911,86900
107912,51000
107914,33500
107932,14000
107934,31000
107939,21865
107945,84500
107946,48000
107947,133000
107951,20900
107953,73600
107958,5199
107972,14950
107979,143900
107984,91900
107986,9000
107988,5000
107994,9650
108013,28995
108014,12000
108016,25900
108017,56998
108021,39950
108031,36999
108035,27500
108041,23000
108044,26500
108045,84645
108053,87500
108054,47000
108057,28500
108059,11000
108067,26900
108070,31900
108080,12900
108082,27000
108083,42900
108085,115000
108087,7000
108089,130000
108097,23300
108110,35900
108112,43500
108116,6995
108120,25500
108124,83000
108126,27500
108132,179900
108134,49990
108146,44850
108147,56000
108149,197499
108155,33500
108170,55000
108176,40998
108194,32250
108209,62999
108213,16800
108218,23599
108219,12500
108221,21995
108226,21500
108228,85000
108235,173995
108240,25500
108244,14500
108268,23754
108275,30000
108289,50000
108292,38500
108298,35999
108300,20999
108303,53000
108309,12250
108315,43550
108322,11500
108323,20900
108339,48815
108347,63000
108353,43000
108356,28000
108361,41500
108366,7995
108370,19900
108372,55000
108379,39750
108390,33687
108392,85000
108394,34599
108402,51998
108410,67500
108419,79999
108428,11000
108439,17500
108440,20900
108457,15900
108465,23000
108466,15000
108474,2500
108477,171900
108478,35670
108481,27500
108490,15599
108492,29000
108493,42000
108495,23000
108498,88900
108510,86000
108512,24900
108515,20995
108517,19500
108520,32000
108522,42900
108525,22995
108528,27000
108530,22000
108531,41500
108547,33410
108552,63998
108562,13500
108565,35995
108566,6975
108571,40500
108572,27500
108582,22500
108587,115000
108593,67190
108600,46900
108602,35470
108606,259500
108614,115000
108628,54598
108629,14900
108632,46599
108633,43250
108637,51074
108638,17999
108648,26900
108649,4000
108660,27875
108662,69000
108663,25000
108667,42500
108680,30999
108682,13750
108685,29999
108687,7500
108689,24995
108691,13750
108699,19500
108701,35200
108709,28900
108717,12000
108727,93000
108728,53000
108739,23625
108742,8500
108755,26990
108757,17500
108758,8500
108760,22000
108761,55000
108771,7500
108774,9000
108785,79500
108789,9450
108792,9900
108796,22500
108799,67900
108820,33999
108824,20000
108825,55000
108826,34900
108828,14500
108833,23000
108834,33700
108836,49599
108839,30500
108840,37000
108842,25000
108845,13715
108849,33995
108851,29998
108858,15900
108860,10900
108861,8500
108865,188900
108870,13895
108890,7599
108896,15000
108905,17950
108910,11900
108913,79950
108916,69900
108922,28500
108931,93500
108938,78500
108959,19500
108960,94500
108971,25000
108973,240000
108984,46798
108990,38000
108997,35000
109003,48000
109005,26500
109006,43900
109007,33500
109012,15500
109018,15000
109036,29000
109039,20500
109043,50000
109046,48000
109048,107900
109050,115000
109052,34500
109053,28196
109055,33000
109064,15599
109070,35000
109074,7900
109075,52000
109076,20999
109078,8500
109081,69500
109085,156900
109088,19500
109099,11500
109102,30275
109103,18900
109106,24850
109107,226000
109111,8500
109115,30089
109128,240000
109134,12000
109137,35500
109146,48998
109157,78350
109169,33598
109171,22000
109172,20399
109175,5500
109178,11500
109180,24900
109183,27950
109193,8900
109195,25000
109204,8500
109206,4200
109207,44495
109208,29000
109209,28000
109223,35999
109224,41500
109226,17900
109228,51000
109230,80000
109231,54999
109233,46598
109234,49999
109256,83000
109257,26999
109258,31500
109261,11800
109279,49895
109282,16000
109295,72900
109302,10000
109307,65500
109312,45999
109327,159000
109328,11000
109330,27750
109332,479995
109338,22998
109341,48000
109342,47645
109343,50000
109346,20150
109347,11900
109348,58504
109350,10750
109354,5990
109358,57619
109361,36000
109372,30500
109385,19999
109387,20000
109403,84500
109409,4500
109421,86000
109424,92888
109426,4399
109427,56000
109434,21499
109437,28450
109451,12500
109455,28500
109465,64500
109468,52000
109469,25382
109471,12999
109473,61000
109474,13000
109476,43860
109477,4200
109479,30900
109481,10500
109485,45950
109487,27499
109489,9999
109495,23000
109496,34500
109497,20000
109498,115998
109514,99800
109516,10000
109521,32500
109535,34250
109546,15900
109553,33500
109566,39951
109580,35000
109584,37500
109589,18000
109593,56900
109595,15999
109603,23000
109606,13500
109607,68000
109610,9975
109612,7500
109622,45861
109627,38500
109631,27000
109632,49999
109633,73600
109634,39750
109635,28991
109641,78999
109647,21990
109648,61998
109652,42000
109653,21500
109661,22450
109663,15000
109666,13895
109667,15000
109671,4300
109683,4500
109685,34000
109692,72567
109693,36990
109703,6500
109704,5000
109711,42242
109712,15000
109714,114000
109726,36998
109740,4300
109741,44999
109742,36495
109745,50000
109747,22999
109750,27200
109754,32600
109766,44900
109781,6250
109802,84900
109808,23995
109817,26500
109819,9999
109829,29999
109836,17900
109852,54999
109857,6500
109859,16000
109874,36995
109881,12750
109893,39950
109897,11495
109900,77900
109911,25500
109921,23500
109939,12000
109953,48998
109956,11900
109959,63000
109960,30900
109967,19975
109971,49995
109974,26000
109979,18500
109985,25999
109991,25099
109994,117500
110004,6750
110006,209000
110018,53568
110027,13500
110038,55600
110048,39598
110057,12000
110067,55000
110077,6250
110092,29950
110094,47449
110095,17000
110096,67190
110099,25650
110101,72000
110110,23500
110111,69000
110112,46000
110113,16250
110115,31000
110116,30000
110120,19950
110124,27698
110125,81330
110132,34000
110147,35000
110153,18051
110172,46000
110173,19950
110181,88950
110184,4500
110187,98900
110193,45000
110199,15300
110200,44900
110201,64000
110207,134900
110211,81998
110214,47500
110220,22000
110221,85000
110223,11500
110241,6800
110242,29900
110251,16000
110255,34500
110256,61000
110270,42500
110271,43642
110274,51900
110276,47000
110293,62500
110297,45000
110301,41741
110318,8750
110333,54995
110335,11500
110336,99950
110338,33580
110339,17000
110347,30500
110348,42500
110349,209900
110355,20000
110369,35000
110371,23000
110372,16999
110376,22000
110378,44000
110381,37500
110385,18900
110405,46000
110410,5800
110416,13500
110419,6500
110425,15000
110430,53900
110435,63500
110444,3550
110445,29995
110453,41999
110457,29000
110460,18500
110461,140000
110470,9000
110474,30999
110480,14995
110486,31995
110490,42388
110493,71950
110495,57500
110499,28000
110508,41986
110514,49427
110518,6000
110528,31000
110542,259500
110546,60000
110554,72598
110558,21900
110561,42500
110574,143900
110576,22000
110578,37000
110579,50900
110588,46900
110593,60500
110596,5000
110614,52999
110619,27950
110624,104900
110635,22000
110638,19190
110646,240000
110651,10500
110652,15000
110653,82000
110655,54599
110662,18700
110663,19000
110669,88900
110671,44000
110672,30000
110679,29999
110682,43900
110683,20000
110690,49999
110691,3500
110695,53000
110708,166900
110714,53000
110718,11400
110720,21000
110726,39848
110729,7500
110731,62500
110741,18000
110751,43500
110753,259500
110754,18750
110761,49427
110769,21900
110773,12999
110775,6000
110781,12000
110784,27500
110789,28000
110791,34000
110794,7999
110799,78000
110800,5000
110806,30000
110808,33610
110819,50000
110826,35900
110834,5900
110836,10000
110838,91500
110851,25498
110855,44999
110861,12500
110865,34999
110867,49500
110871,31000
110873,6500
110878,12000
110882,15000
110889,18000
110896,15500
110900,66500
110902,30900
110910,129000
110912,25000
110917,44998
110921,26500
110926,117500
110928,32000
110931,33500
110936,63100
110938,10000
110961,98000
110963,13500
110973,11500
110978,36000
110984,13999
110992,67900
111002,61059
111007,19000
111020,52000
111021,53500
111034,28000
111040,279000
111049,4700
111052,26000
111059,47000
111060,33410
111082,21612
111085,8500
111089,74900
111096,18000
111102,12995
111106,36990
111108,5800
111114,32999
111120,22500
111131,11400
111137,39000
111148,4900
111152,65999
111154,13999
111158,15500
111159,21250
111160,74900
111171,12000
111177,17500
111180,28000
111183,37999
111185,43500
111189,78500
111190,65000
111192,45423
111202,43000
111217,46598
111218,15000
111220,11499
111222,9500
111225,10700
111229,6250
111232,21500
111239,72999
111241,149000
111242,25000
111243,42995
111250,31500
111256,39998
111268,20995
111271,4000
111274,30999
111278,55460
111285,52000
111287,12500
111289,3600
111295,4000
111296,99900
111297,7945
111303,15500
111304,48500
111307,49900
111323,11500
111324,10500
111325,128900
111328,254900
111331,179900
111340,12433
111355,37999
111365,25980
111374,28000
111380,31000
111385,34500
111386,149000
111387,36800
111393,36950
111397,5500
111398,13000
111400,6000
111421,13599
111424,18987
111432,68750
111437,12500
111449,4500
111450,64000
111459,16000
111460,5899
111471,23995
111482,33995
111483,7999
111484,23598
111494,38000
111500,33995
111503,15000
111507,49936
111510,7000
111511,16000
111514,50500
111516,5000
111522,19750
111523,46999
111525,193063
111526,82000
111527,52590
111532,11498
111533,40500
111544,19500
111564,19500
111569,13490
111571,24900
111583,52000
111616,33172
111619,9888
111620,20000
111623,38298
111626,9599
111630,35995
111631,5000
111636,18900
111644,38500
111647,5000
111651,6995
111665,2500
111680,9999
111684,61000
111685,53000
111699,46000
111700,66000
111701,44998
111714,83500
111717,6800
111721,6348
111730,20000
111732,28895
111735,8500
111745,8000
111746,42886
111754,36500
111760,14500
111765,31300
111774,20000
111775,6000
111790,70250
111791,16000
111792,209900
111793,27500
111795,20708
111804,54000
111805,23000
111810,18000
111815,19500
111818,6999
111819,39000
111826,54999
111828,28300
111835,103900
111840,39998
111843,18700
111845,46552
111846,7500
111848,55000
111854,44850
111861,50000
111864,28991
111867,28900
111869,27500
111874,15900
111879,28298
111911,38598
111920,16900
111923,28825
111932,35000
111939,7500
111941,41500
111943,9750
111948,6500
111957,55460
111959,20784
111960,18900
111964,14500
111973,10000
111976,9999
111983,24840
111985,5800
111987,10000
111989,64288
111990,18051
112002,8000
112005,79990
112006,19000
112017,274900
112019,19290
112023,46199
112028,40000
112029,20000
112030,15999
112034,3200
112040,24995
112048,7000
112052,55000
112058,5900
112060,6000
112063,7850
112064,38532
112065,49883
112066,69790
112069,36880
112072,47999
112080,3000
112081,52000
112084,52500
112085,98000
112086,26450
112091,10200
112093,15999
112098,54500
112103,4399
112106,78999
112114,10995
112118,92500
112119,12700
112121,2800
112122,21500
112124,85000
112127,29000
112128,24000
112129,40900
112132,8500
112139,22749
112142,39853
112149,27700
112155,50500
112156,40598
112159,13800
112160,71000
112162,78900
112164,36998
112170,9900
112183,9200
112184,41999
112202,34995
112204,33499
112214,289991
112216,92500
112226,58504
112229,55000
112232,22999
112234,26500
112250,51999
112252,28500
112263,13500
112274,30999
112281,22500
112287,38781
112288,11500
112300,32500
112303,30000
112309,7500
112322,8550
112323,12500
112324,36570
112335,52500
112337,93000
112338,13500
112342,50000
112345,51500
112347,15999
112357,21500
112366,89000
112368,5800
112379,48000
112383,9995
112386,74500
112390,124000
112392,36000
112400,89999
112407,25700
112408,17000
112416,18300
112417,29000
112422,11000
112425,34500
112430,22500
112441,9900
112447,94000
112449,18000
112452,14500
112455,33000
112459,29000
112462,39000
112466,399900
112474,19190
112475,28590
112484,114998
112499,52999
112500,13800
112505,38000
112511,9499
112530,14490
112531,30999
112536,41899
112539,33800
112543,63000
112544,39900
112550,16600
112553,13300
112554,20000
112570,37499
112575,22000
112576,25987
112582,197750
112593,42700
112594,39500
112598,20999
112607,279900
112608,27518
112615,54998
112621,20000
112624,15500
112632,40500
112634,35297
112638,47998
112640,35998
112648,34999
112649,14998
112650,7700
112664,29614
112667,68420
112668,6950
112670,7200
112674,17200
112677,36000
112678,73897
112686,29900
112687,21000
112700,254900
112710,85000
112728,16900
112729,82500
112730,60999
112746,35500
112750,47500
112754,69000
112758,14000
112760,49900
112762,11500
112763,35000
112764,28500
112766,57999
112769,16000
112774,27798
112779,15500
112783,21500
112788,24950
112791,17000
112795,49995
112802,49999
112805,30510
112807,42000
112810,19980
112811,47500
112814,30999
112817,16500
112819,20900
112830,18500
112842,34999
112846,113990
112861,29995
112866,13310
112868,17000
112870,11995
112871,7000
112874,26999
112884,41500
112899,26000
112912,41599
112914,62000
112924,279950
112927,10500
112929,18995
112938,33500
112941,9750
112950,42599
112952,13000
112953,43000
112957,5500
112959,63999
112970,21000
112974,16995
112980,9000
112983,18900
112984,47999
112987,48000
112992,35999
112995,69500
113008,114998
113010,12240
113011,22000
113017,24325
113024,53000
113033,29500
113040,23500
113041,26499
113055,54000
113058,20900
113059,32000
113062,41500
113066,51900
113068,17900
113073,29800
113075,49900
113078,28700
113079,60000
113082,46500
113087,19950
113088,22945
113091,55500
113095,19950
113099,39990
113103,21000
113105,32900
113107,35999
113108,21999
113112,24000
113113,220000
113115,115000
113122,18995
113131,32000
113136,10500
113144,95000
113146,20000
113150,51000
113157,60500
113168,16000
113169,29725
113170,89999
113184,37000
113186,8500
113191,44500
113194,41900
113197,39999
113198,56900
113200,79950
113201,96998
113205,45750
113222,65000
113223,35000
113228,32000
113229,42998
113236,134900
113237,12998
113240,26950
113256,25500
113258,14900
113266,12000
113277,85500
113278,9999
113284,59999
113287,61000
113292,11900
113293,9499
113295,14000
113306,29255
113309,49900
113315,65900
113320,25500
113322,103000
113325,37900
113326,24700
113335,30490
113336,4900
113337,19780
113339,53998
113347,71000
113357,54500
113360,21000
113361,11000
113364,43449
113366,59900
113367,16000
113368,6000
113378,24995
113380,16000
113392,16000
113410,11500
113412,33500
113413,63598
113420,11000
113421,15500
113441,29000
113454,11900
113456,14900
113460,53499
113465,28500
113468,16000
113470,12000
113484,90000
113486,67900
113505,50000
113516,17500
113519,22500
113523,4999
113524,44999
113527,133500
113533,12000
113536,15000
113540,15000
113542,78000
113544,147500
113545,26499
113559,104900
113562,39999
113573,32063
113578,26800
113579,10500
113580,74900
113589,127899
113593,41500
113594,21500
113597,11900
113617,22000
113626,42000
113634,37500
113643,16000
113647,9500
113648,52500
113649,13888
113656,99000
113658,38005
113662,28995
113673,20900
113691,29995
113692,44249
113696,5900
113708,254900
113712,42000
113718,33242
113720,21000
113725,22000
113731,15900
113734,37000
113738,31000
113745,28500
113749,34955
113752,30427
113755,5000
113757,2000
113761,28748
113764,49883
113769,99000
113770,20500
113781,27000
113787,97952
113790,22000
113797,12000
113798,35999
113801,30000
113803,10600
113810,17900
113811,67900
113825,28906
113826,26599
113832,47500
113836,9000
113839,34000
113856,159500
113859,7495
113862,34580
113867,29000
113875,18500
113876,48000
113885,112000
113888,38633
113896,229000
113898,25000
113899,15599
113900,16500
113906,65998
113908,23500
113914,7300
113923,64250
113924,60998
113932,22500
113934,15000
113941,102000
113952,47449
113961,18999
113964,24900
113966,77999
113969,40500
113973,52000
113975,11900
113979,47999
113988,30427
113990,27500
113992,81500
114004,17498
114011,31000
114017,69995
114021,114998
114026,11800
114028,67900
114036,24999
114038,49998
114040,32000
114046,78350
114051,129000
114055,68420
114056,171900
114057,94995
114061,23999
114076,39998
114078,35995
114079,17500
114081,10200
114083,20995
114089,31950
114107,12000
114125,193063
114126,65998
114127,9500
114134,57300
114137,48000
114143,4000
114145,71400
114148,19500
114149,20500
114155,47995
114157,39000
114170,76400
114175,39750
114179,10700
114181,24000
114185,15500
114189,39000
114191,32000
114195,48000
114196,15300
114201,72950
114203,197750
114204,28000
114213,16800
114216,25000
114221,93000
114223,22500
114224,9900
114229,32000
114230,27900
114231,54995
114234,42500
114237,6999
114240,53568
114241,52590
114243,12999
114246,8000
114248,15000
114259,30750
114269,21900
114274,96998
114277,13000
114279,144900
114281,6000
114283,62500
114285,54800
114294,9998
114299,20900
114305,22000
114319,45000
114324,38900
114330,37899
114331,32000
114338,49000
114339,47995
114343,38000
114346,40000
114350,41999
114354,47000
114367,47214
114368,32612
114373,21500
114381,47999
114385,82499
114388,22500
114389,50000
114393,41000
114394,49573
114404,16500
114415,28995
114425,29900
114437,39857
114448,75000
114457,17900
114459,19000
114466,39750
114475,43999
114483,9450
114492,55460
114494,33999
114495,15990
114504,18000
114505,27900
114514,8700
114521,44000
114528,29500
114534,24999
114536,70000
114537,21500
114542,4300
114551,106798
114561,111000
114562,43999
114563,17500
114565,41741
114571,144940
114575,32250
114581,94995
114588,19900
114601,8900
114611,119999
114613,93000
114625,28600
114626,67800
114630,29998
114632,41299
114636,119900
114638,185000
114655,44998
114656,15995
114659,18998
114686,19000
114689,166900
114701,15000
114703,21000
114704,99950
114705,18950
114707,36500
114709,99000
114712,26900
114714,10499
114718,59950
114721,115785
114727,72950
114729,47500
114730,42850
