Usage,id,price
Public,74604,20900
Public,74610,22000
Public,74614,2500
Public,74621,17999
Public,74626,84500
Public,74629,9850
Public,74642,71998
Public,74647,45498
Public,74653,16900
Public,74656,47999
Public,74660,94900
Public,74664,15999
Public,74666,23500
Public,74672,44888
Public,74678,12500
Public,74680,104900
Public,74682,21000
Public,74686,30000
Public,74690,13500
Public,74700,30825
Public,74701,123999
Public,74703,19995
Public,74704,13200
Public,74705,39777
Public,74709,10800
Public,74711,159998
Public,74717,45950
Public,74720,20999
Public,74728,18000
Public,74729,51999
Public,74731,36500
Public,74733,5999
Public,74739,12700
Public,74742,9750
Public,74749,80000
Public,74753,25000
Public,74754,47598
Public,74757,42995
Public,74785,30750
Public,74792,28998
Public,74793,24999
Public,74798,22000
Public,74799,105000
Public,74801,40655
Public,74802,65500
Public,74805,30499
Public,74810,7500
Public,74817,33500
Public,74826,16500
Public,74831,36000
Public,74846,30890
Public,74853,26000
Public,74856,13980
Public,74857,18000
Public,74869,15300
Public,74872,40036
Public,74873,15700
Public,74882,49900
Public,74890,52000
Public,74892,21000
Public,74899,78999
Public,74905,49999
Public,74911,28000
Public,74915,35000
Public,74919,23598
Public,74921,46999
Public,74924,8500
Public,74925,52000
Public,74926,15500
Public,74928,13888
Public,74929,45000
Public,74932,18900
Public,74933,37000
Public,74934,77900
Public,74936,39750
Public,74946,63998
Public,74952,23800
Public,74966,38998
Public,74969,29999
Public,74977,18500
Public,74979,72598
Public,74980,314900
Public,74989,51000
Public,74993,18000
Public,74996,18987
Public,75011,7450
Public,75037,38400
Public,75039,49700
Public,75044,29000
Public,75053,17900
Public,75061,18900
Public,75062,17500
Public,75072,27500
Public,75077,8400
Public,75084,66000
Public,75089,4300
Public,75091,48815
Public,75094,26000
Public,75097,16000
Public,75098,69645
Public,75107,44950
Public,75120,10995
Public,75132,97555
Public,75141,20900
Public,75150,25999
Public,75152,35899
Public,75154,124000
Public,75155,7000
Public,75160,13500
Public,75162,12500
Public,75166,19500
Public,75169,38900
Public,75178,56000
Public,75180,8500
Public,75182,7500
Public,75183,39998
Public,75188,19000
Public,75190,75798
Public,75196,7999
Public,75197,53900
Public,75211,8995
Public,75215,21500
Public,75219,21750
Public,75220,49900
Public,75222,37499
Public,75227,25950
Public,75228,55998
Public,75230,41500
Public,75231,71400
Public,75235,28000
Public,75252,20500
Public,75255,17999
Public,75259,24840
Public,75262,50000
Public,75284,54000
Public,75294,71000
Public,75297,27499
Public,75303,26000
Public,75308,7500
Public,75309,51698
Public,75310,30500
Public,75311,44950
Public,75325,84999
Public,75334,40999
Public,75340,29500
Public,75344,26500
Public,75345,34562
Public,75346,57619
Public,75355,47000
Public,75358,5200
Public,75363,35645
Public,75369,18000
Public,75373,34645
Public,75374,21000
Public,75375,72777
Public,75378,32900
Public,75381,52000
Public,75383,25000
Public,75385,29500
Public,75392,21000
Public,75410,14900
Public,75416,20499
Public,75429,88900
Public,75430,39900
Public,75433,39998
Public,75435,21900
Public,75442,6500
Public,75445,6500
Public,75446,46500
Public,75454,28000
Public,75463,54999
Public,75467,229900
Public,75472,43449
Public,75473,84900
Public,75484,15100
Public,75486,10995
Public,75488,28890
Public,75491,31900
Public,75505,36250
Public,75509,10500
Public,75510,3950
Public,75512,16800
Public,75513,49990
Public,75517,10199
Public,75518,32850
Public,75530,21000
Public,75534,43000
Public,75536,16000
Public,75541,42800
Public,75543,84500
Public,75552,13046
Public,75554,9500
Public,75556,66000
Public,75557,54599
Public,75562,38400
Public,75568,24900
Public,75570,17000
Public,75571,15750
Public,75573,14599
Public,75575,69995
Public,75576,14900
Public,75579,28825
Public,75581,52000
Public,75583,15500
Public,75585,94999
Public,75586,59900
Public,75588,24900
Public,75594,27450
Public,75599,57999
Public,75600,21990
Public,75607,48500
Public,75608,43499
Public,75612,9999
Public,75617,35000
Public,75619,49000
Public,75628,28900
Public,75631,28999
Public,75632,17950
Public,75635,26500
Public,75654,5900
Public,75659,45900
Public,75666,8750
Public,75667,16900
Public,75671,16900
Public,75673,41598
Public,75677,42599
Public,75678,32000
Public,75680,28998
Public,75690,26800
Public,75698,19980
Public,75699,16500
Public,75704,26500
Public,75707,114900
Public,75710,3999
Public,75716,26500
Public,75726,44800
Public,75727,12995
Public,75730,81500
Public,75731,16500
Public,75740,51900
Public,75744,21000
Public,75749,25990
Public,75757,35000
Public,75758,93500
Public,75760,18000
Public,75768,54000
Public,75770,49998
Public,75773,16500
Public,75774,12000
Public,75775,63900
Public,75776,69500
Public,75779,23500
Public,75792,35000
Public,75795,144664
Public,75796,51074
Public,75797,29000
Public,75799,26500
Public,75804,695000
Public,75806,19999
Public,75808,132998
Public,75814,10000
Public,75815,23000
Public,75820,69900
Public,75829,51500
Public,75835,29999
Public,75837,64800
Public,75845,15363
Public,75847,44600
Public,75849,46500
Public,75852,36500
Public,75853,37999
Public,75854,46599
Public,75860,56740
Public,75876,43500
Public,75881,22000
Public,75882,7999
Public,75892,28500
Public,75898,17900
Public,75900,20500
Public,75901,32000
Public,75903,9995
Public,75905,11995
Public,75916,9200
Public,75929,39000
Public,75935,20999
Public,75941,6500
Public,75943,197499
Public,75967,29255
Public,75968,21000
Public,75971,10000
Public,75972,28500
Public,75977,6000
Public,75981,76500
Public,75991,44596
Public,75999,10499
Public,76002,24500
Public,76007,30000
Public,76009,84997
Public,76012,7500
Public,76017,13500
Public,76020,9500
Public,76037,4900
Public,76043,13500
Public,76047,6000
Public,76052,22000
Public,76059,38405
Public,76062,75500
Public,76063,42900
Public,76066,84900
Public,76068,110000
Public,76070,6000
Public,76072,56598
Public,76078,20000
Public,76095,30000
Public,76097,48000
Public,76103,491836
Public,76104,79999
Public,76112,40500
Public,76113,61900
Public,76118,199995
Public,76130,36500
Public,76136,10500
Public,76138,34700
Public,76139,117000
Public,76140,55900
Public,76146,17900
Public,76149,13500
Public,76152,29999
Public,76154,35999
Public,76156,69500
Public,76158,11200
Public,76160,8500
Public,76163,46998
Public,76170,18000
Public,76186,75000
Public,76190,27633
Public,76194,8500
Public,76196,144664
Public,76198,12000
Public,76199,68969
Public,76200,38500
Public,76201,8995
Public,76207,25999
Public,76214,6950
Public,76232,35000
Public,76233,26000
Public,76238,39000
Public,76241,104900
Public,76245,31000
Public,76247,23000
Public,76254,4500
Public,76257,10000
Public,76258,37000
Public,76263,42598
Public,76264,209000
Public,76265,49900
Public,76267,8500
Public,76281,15500
Public,76288,14800
Public,76295,27654
Public,76304,49599
Public,76314,60000
Public,76315,10000
Public,76316,82500
Public,76330,51000
Public,76334,42900
Public,76336,47500
Public,76339,27500
Public,76348,289991
Public,76351,13750
Public,76352,37000
Public,76353,64995
Public,76355,12500
Public,76356,46500
Public,76362,81900
Public,76365,12998
Public,76366,21000
Public,76380,23500
Public,76385,8900
Public,76390,8000
Public,76391,35000
Public,76393,15750
Public,76402,11970
Public,76403,8700
Public,76404,42388
Public,76410,66000
Public,76423,63500
Public,76428,23500
Public,76429,88900
Public,76431,26999
Public,76443,10700
Public,76447,5900
Public,76452,28995
Public,76454,24000
Public,76455,12300
Public,76458,63500
Public,76461,27500
Public,76465,6000
Public,76476,83900
Public,76480,23598
Public,76483,18500
Public,76486,13250
Public,76491,9950
Public,76494,12900
Public,76500,26450
Public,76504,15500
Public,76528,15500
Public,76529,15500
Public,76530,42000
Public,76532,7750
Public,76550,18900
Public,76560,23000
Public,76561,29800
Public,76562,15500
Public,76569,28590
Public,76570,6900
Public,76581,68420
Public,76601,11000
Public,76617,18700
Public,76618,27899
Public,76624,259000
Public,76634,31999
Public,76638,91000
Public,76642,6500
Public,76650,29748
Public,76654,43000
Public,76657,51900
Public,76658,37400
Public,76665,81900
Public,76671,2500
Public,76672,56500
Public,76680,18000
Public,76697,14000
Public,76705,32455
Public,76707,42850
Public,76708,32000
Public,76710,10199
Public,76728,32000
Public,76738,29999
Public,76741,27500
Public,76746,47124
Public,76751,30950
Public,76753,62999
Public,76771,19995
Public,76775,15000
Public,76778,24900
Public,76783,26000
Public,76793,31995
Public,76799,80000
Public,76809,16750
Public,76814,41000
Public,76817,64288
Public,76818,38500
Public,76822,31000
Public,76825,47900
Public,76828,59750
Public,76832,19500
Public,76834,95500
Public,76835,52000
Public,76838,7450
Public,76843,349950
Public,76849,56000
Public,76852,62425
Public,76866,19900
Public,76871,19000
Public,76873,42700
Public,76875,31380
Public,76877,48149
Public,76882,55000
Public,76883,24500
Public,76885,61900
Public,76887,36000
Public,76892,8550
Public,76906,47500
Public,76909,7900
Public,76914,18000
Public,76915,16999
Public,76919,47950
Public,76921,21000
Public,76923,20848
Public,76928,19995
Public,76936,14500
Public,76938,5800
Public,76941,37900
Public,76943,42000
Public,76956,144900
Public,76961,33490
Public,76965,76373
Public,76973,14311
Public,76983,8900
Public,77005,24000
Public,77007,51074
Public,77010,27899
Public,77012,10700
Public,77016,59500
Public,77030,49900
Public,77031,47999
Public,77033,19000
Public,77037,45000
Public,77041,27599
Public,77055,31500
Public,77060,39750
Public,77090,6000
Public,77094,12000
Public,77106,91900
Public,77109,145000
Public,77118,70000
Public,77124,59900
Public,77127,11000
Public,77131,11000
Public,77133,26600
Public,77138,60500
Public,77142,64500
Public,77146,57998
Public,77149,24950
Public,77161,67100
Public,77162,43000
Public,77178,44998
Public,77180,28616
Public,77195,75000
Public,77198,16500
Public,77208,16500
Public,77210,6500
Public,77212,20000
Public,77222,13700
Public,77233,44800
Public,77255,83499
Public,77265,9000
Public,77268,40950
Public,77269,26497
Public,77274,62000
Public,77278,68990
Public,77283,49999
Public,77284,132998
Public,77296,23000
Public,77298,6750
Public,77308,61000
Public,77309,62500
Public,77314,6500
Public,77339,51500
Public,77343,17200
Public,77344,18000
Public,77346,9000
Public,77348,9999
Public,77353,29000
Public,77364,27995
Public,77367,2990
Public,77369,42850
Public,77371,54490
Public,77374,33885
Public,77377,143900
Public,77379,61900
Public,77382,18995
Public,77389,31450
Public,77394,20500
Public,77397,27450
Public,77401,105000
Public,77404,24840
Public,77408,51000
Public,77412,29950
Public,77416,26900
Public,77417,83998
Public,77419,12499
Public,77420,41000
Public,77424,13000
Public,77435,12850
Public,77439,37000
Public,77448,89900
Public,77452,32998
Public,77455,20599
Public,77459,18750
Public,77466,63000
Public,77473,46995
Public,77482,62499
Public,77483,42000
Public,77487,22966
Public,77490,10400
Public,77491,39127
Public,77493,28500
Public,77501,14699
Public,77503,31900
Public,77509,9000
Public,77516,32000
Public,77517,17995
Public,77526,27500
Public,77529,6000
Public,77531,13500
Public,77532,37000
Public,77534,13300
Public,77545,79995
Public,77546,14995
Public,77551,34918
Public,77552,28979
Public,77555,29725
Public,77569,35000
Public,77571,15995
Public,77574,47500
Public,77587,60200
Public,77589,142998
Public,77591,8000
Public,77595,42599
Public,77596,101999
Public,77600,14311
Public,77602,28450
Public,77610,24900
Public,77612,37000
Public,77616,14300
Public,77620,44800
Public,77623,23500
Public,77624,35900
Public,77628,29999
Public,77637,46500
Public,77639,7700
Public,77640,15999
Public,77642,104900
Public,77647,36000
Public,77649,30000
Public,77667,85495
Public,77673,35850
Public,77687,84999
Public,77692,40000
Public,77697,17995
Public,77698,75500
Public,77703,9400
Public,77706,19000
Public,77715,65999
Public,77717,9995
Public,77719,39900
Public,77722,55000
Public,77726,41599
Public,77727,46500
Public,77739,30510
Public,77741,39100
Public,77748,6700
Public,77753,142998
Public,77767,73000
Public,77777,16000
Public,77782,22500
Public,77785,38490
Public,77792,10900
Public,77793,26499
Public,77798,46850
Public,77801,83998
Public,77802,32900
Public,77805,16500
Public,77840,104999
Public,77843,5000
Public,77844,21000
Public,77845,8999
Public,77856,134999
Public,77862,42900
Public,77864,13000
Public,77866,73000
Public,77867,25500
Public,77868,29900
Public,77869,51000
Public,77872,48889
Public,77873,129000
Public,77877,16000
Public,77881,6500
Public,77884,41999
Public,77891,26900
Public,77894,131000
Public,77896,45861
Public,77901,16770
Public,77910,35900
Public,77917,78999
Public,77921,22999
Public,77923,17800
Public,77925,52500
Public,77931,8500
Public,77933,73000
Public,77936,59000
Public,77938,79500
Public,77943,25884
Public,77953,45277
Public,77959,80000
Public,77968,55000
Public,77973,13000
Public,77975,17500
Public,77980,10800
Public,77989,128900
Public,77992,35000
Public,77996,9500
Public,78015,31000
Public,78017,15000
Public,78020,7495
Public,78021,44000
Public,78023,78000
Public,78024,14599
Public,78026,43998
Public,78028,17000
Public,78032,10000
Public,78035,6299
Public,78037,19995
Public,78044,14500
Public,78048,53568
Public,78049,28500
Public,78072,21500
Public,78075,87150
Public,78083,55998
Public,78084,38999
Public,78086,60500
Public,78087,142998
Public,78095,16800
Public,78110,24000
Public,78112,111000
Public,78114,14995
Public,78120,13850
Public,78124,19470
Public,78136,49999
Public,78139,24000
Public,78143,49500
Public,78144,30000
Public,78157,27499
Public,78158,69250
Public,78161,72000
Public,78166,12850
Public,78169,14311
Public,78170,94000
Public,78180,27000
Public,78201,489995
Public,78204,51999
Public,78207,7500
Public,78212,34000
Public,78217,130000
Public,78225,138999
Public,78232,35000
Public,78235,47500
Public,78256,65500
Public,78263,59900
Public,78266,16975
Public,78276,39390
Public,78289,56999
Public,78302,12500
Public,78304,23977
Public,78312,49000
Public,78321,74000
Public,78330,34000
Public,78333,78350
Public,78335,33900
Public,78336,36950
Public,78344,14995
Public,78347,179900
Public,78355,15000
Public,78362,67500
Public,78364,62000
Public,78376,39998
Public,78378,11000
Public,78383,44998
Public,78388,31113
Public,78389,17500
Public,78390,29500
Public,78392,16500
Public,78402,33333
Public,78407,79950
Public,78414,78350
Public,78425,3900
Public,78432,26000
Public,78435,55000
Public,78436,53000
Public,78447,6250
Public,78450,62000
Public,78456,17999
Public,78460,30999
Public,78469,72567
Public,78479,4750
Public,78480,27899
Public,78481,52000
Public,78482,67995
Public,78486,7500
Public,78489,21000
Public,78491,39599
Public,78496,30000
Public,78502,40598
Public,78510,25500
Public,78514,17800
Public,78515,19750
Public,78519,53900
Public,78520,102000
Public,78524,15900
Public,78528,8500
Public,78529,15900
Public,78534,204900
Public,78544,39366
Public,78546,73000
Public,78548,3500
Public,78551,107998
Public,78557,65990
Public,78558,19500
Public,78559,22500
Public,78574,25500
Public,78581,99000
Public,78585,22000
Public,78592,78990
Public,78595,73600
Public,78606,31000
Public,78614,36000
Public,78618,36000
Public,78621,68000
Public,78624,197499
Public,78625,74000
Public,78631,17500
Public,78633,60000
Public,78639,36000
Public,78642,45999
Public,78651,72950
Public,78657,19999
Public,78662,82499
Public,78666,31995
Public,78668,32063
Public,78685,52999
Public,78689,84900
Public,78690,9000
Public,78691,129000
Public,78692,45900
Public,78693,9999
Public,78697,94000
Public,78703,10900
Public,78706,12980
Public,78708,162950
Public,78725,110000
Public,78726,6500
Public,78739,26900
Public,78742,19950
Public,78758,98900
Public,78764,38000
Public,78773,67800
Public,78778,10340
Public,78782,26000
Public,78785,130000
Public,78788,49995
Public,78790,33889
Public,78809,44900
Public,78813,106798
Public,78818,234000
Public,78821,39900
Public,78826,39900
Public,78828,113990
Public,78835,68590
Public,78846,35345
Public,78850,9950
Public,78853,6900
Public,78862,41000
Public,78864,15599
Public,78870,5949
Public,78879,19995
Public,78888,67900
Public,78896,39798
Public,78897,47214
Public,78902,45000
Public,78906,18995
Public,78908,29900
Public,78914,31000
Public,78923,26500
Public,78926,13999
Public,78933,44850
Public,78954,27999
Public,78966,8000
Public,78967,29000
Public,78969,279950
Public,78989,12500
Public,78997,103000
Public,78998,21000
Public,79007,38000
Public,79008,29950
Public,79011,20500
Public,79013,59400
Public,79015,24000
Public,79016,24000
Public,79018,12000
Public,79020,51000
Public,79022,7200
Public,79032,34599
Public,79033,52999
Public,79039,8500
Public,79041,29000
Public,79045,61059
Public,79049,38598
Public,79050,19190
Public,79053,20500
Public,79065,38500
Public,79069,42998
Public,79073,35000
Public,79080,47500
Public,79081,42499
Public,79099,41999
Public,79104,67500
Public,79105,65998
Public,79110,37999
Public,79116,30499
Public,79126,49999
Public,79129,29725
Public,79130,21375
Public,79137,45000
Public,79144,46000
Public,79155,15000
Public,79173,11000
Public,79182,33000
Public,79184,20818
Public,79188,14500
Public,79190,45515
Public,79194,44950
Public,79195,128900
Public,79196,47500
Public,79205,52889
Public,79210,5200
Public,79213,68000
Public,79219,32000
Public,79224,6000
Public,79228,17498
Public,79243,31990
Public,79250,18500
Public,79257,6250
Public,79265,49999
Public,79268,30500
Public,79270,127899
Public,79271,20900
Public,79275,9000
Public,79281,48500
Public,79287,9995
Public,79289,129000
Public,79293,15500
Public,79295,15000
Public,79301,11500
Public,79304,55000
Public,79308,37000
Public,79310,51900
Public,79312,27500
Public,79313,24999
Public,79316,73900
Public,79333,46999
Public,79334,24900
Public,79339,23400
Public,79344,65000
Public,79350,84500
Public,79357,15499
Public,79359,27500
Public,79365,42691
Public,79371,22000
Public,79378,76400
Public,79381,30500
Public,79382,7800
Public,79390,22000
Public,79391,21500
Public,79396,33500
Public,79402,19500
Public,79406,257000
Public,79408,244896
Public,79409,11500
Public,79413,11000
Public,79424,35000
Public,79429,10000
Public,79433,30000
Public,79440,32000
Public,79442,129000
Public,79446,21000
Public,79451,155000
Public,79455,34000
Public,79457,24200
Public,79466,11000
Public,79467,104900
Public,79470,19600
Public,79478,31450
Public,79481,18200
Public,79484,59200
Public,79492,44888
Public,79498,23000
Public,79500,26990
Public,79506,72999
Public,79513,149900
Public,79514,7500
Public,79515,17900
Public,79523,5900
Public,79537,20500
Public,79542,39998
Public,79545,36499
Public,79546,33500
Public,79550,17500
Public,79556,19550
Public,79563,120990
Public,79566,20500
Public,79573,15000
Public,79575,22500
Public,79578,53600
Public,79579,9999
Public,79585,77900
Public,79586,27900
Public,79587,10500
Public,79588,12499
Public,79589,47598
Public,79590,92500
Public,79591,13500
Public,79592,24000
Public,79595,26000
Public,79598,30000
Public,79611,6299
Public,79612,46479
Public,79617,32500
Public,79621,90000
Public,79642,35470
Public,79643,25695
Public,79645,13000
Public,79651,52999
Public,79653,84645
Public,79655,91000
Public,79656,172000
Public,79657,22495
Public,79658,38000
Public,79659,24500
Public,79665,85500
Public,79667,6000
Public,79672,45000
Public,79673,9900
Public,79675,42000
Public,79677,9000
Public,79678,35500
Public,79679,4100
Public,79682,62499
Public,79683,67500
Public,79684,20000
Public,79685,5500
Public,79687,36500
Public,79694,39900
Public,79696,59000
Public,79700,17000
Public,79701,57000
Public,79708,154900
Public,79713,36000
Public,79715,28900
Public,79716,62890
Public,79723,79995
Public,79728,10995
Public,79730,33600
Public,79733,17550
Public,79735,82000
Public,79740,63500
Public,79748,39999
Public,79761,82500
Public,79762,14500
Public,79784,56500
Public,79790,57850
Public,79796,38000
Public,79797,42500
Public,79798,21999
Public,79799,38000
Public,79809,14200
Public,79813,24500
Public,79822,28900
Public,79832,27995
Public,79834,15000
Public,79839,13999
Public,79840,33531
Public,79845,18500
Public,79847,12000
Public,79871,14500
Public,79873,34000
Public,79879,449995
Public,79883,18900
Public,79892,30999
Public,79898,3950
Public,79901,11000
Public,79913,12800
Public,79917,50999
Public,79930,12975
Public,79933,28000
Public,79960,14999
Public,79974,51000
Public,79977,38005
Public,79982,23000
Public,79990,46199
Public,79997,23625
Public,80001,148500
Public,80003,9900
Public,80006,13900
Public,80007,29500
Public,80009,37000
Public,80011,19950
Public,80016,87500
Public,80019,26500
Public,80023,14500
Public,80025,15900
Public,80031,25500
Public,80035,13750
Public,80043,27000
Public,80044,16995
Public,80047,31700
Public,80060,93500
Public,80065,275000
Public,80070,41000
Public,80083,17999
Public,80086,24700
Public,80087,14500
Public,80091,24200
Public,80092,27500
Public,80103,45999
Public,80104,15999
Public,80115,117000
Public,80118,27500
Public,80124,12700
Public,80132,9500
Public,80134,13800
Public,80137,46999
Public,80139,5500
Public,80147,26000
Public,80148,33610
Public,80150,11000
Public,80151,23500
Public,80153,69995
Public,80157,67000
Public,80176,12900
Public,80178,51800
Public,80180,4995
Public,80182,41900
Public,80186,41599
Public,80204,3850
Public,80205,59950
Public,80207,19999
Public,80210,29500
Public,80213,89000
Public,80218,42000
Public,80220,46900
Public,80230,43000
Public,80241,40000
Public,80244,24000
Public,80246,41927
Public,80247,36300
Public,80250,67999
Public,80252,24000
Public,80256,10000
Public,80259,15300
Public,80261,37700
Public,80264,33500
Public,80267,17000
Public,80268,24999
Public,80277,5000
Public,80284,17800
Public,80287,12850
Public,80298,42000
Public,80300,16500
Public,80303,21800
Public,80304,81500
Public,80307,9000
Public,80319,52000
Public,80321,49990
Public,80328,22500
Public,80340,17500
Public,80341,51900
Public,80342,12000
Public,80354,39995
Public,80357,12900
Public,80361,24950
Public,80364,14490
Public,80367,10500
Public,80376,98000
Public,80377,12900
Public,80381,16998
Public,80395,47124
Public,80402,69000
Public,80403,91995
Public,80407,115785
Public,80412,15000
Public,80413,15499
Public,80422,40950
Public,80423,34645
Public,80424,37500
Public,80430,41250
Public,80434,29500
Public,80441,69900
Public,80443,19780
Public,80451,18051
Public,80463,14500
Public,80464,12000
Public,80470,9400
Public,80475,43999
Public,80477,12240
Public,80482,22999
Public,80485,8750
Public,80489,32000
Public,80491,24200
Public,80493,10995
Public,80497,53499
Public,80500,40000
Public,80504,24900
Public,80507,11400
Public,80510,8995
Public,80511,35707
Public,80515,35670
Public,80517,30999
Public,80518,54000
Public,80521,62425
Public,80525,6750
Public,80530,36990
Public,80531,39798
Public,80534,22000
Public,80538,5000
Public,80541,169000
Public,80546,8500
Public,80555,15900
Public,80568,35999
Public,80569,17500
Public,80572,13500
Public,80574,15000
Public,80577,26125
Public,80583,24950
Public,80584,8500
Public,80590,3000
Public,80593,38500
Public,80594,68750
Public,80597,55000
Public,80601,30599
Public,80608,95000
Public,80640,30499
Public,80647,275000
Public,80651,37999
Public,80654,45750
Public,80657,79998
Public,80658,67900
Public,80660,15990
Public,80673,21000
Public,80678,46500
Public,80700,29000
Public,80703,50000
Public,80710,79999
Public,80711,53500
Public,80712,39000
Public,80721,32000
Public,80726,90200
Public,80728,74900
Public,80735,10800
Public,80736,19998
Public,80743,14900
Public,80745,11495
Public,80753,27500
Public,80755,56750
Public,80756,44000
Public,80775,44999
Public,80776,4200
Public,80778,43666
Public,80782,53000
Public,80783,15500
Public,80784,38500
Public,80786,65000
Public,80788,51890
Public,80793,45985
Public,80795,30000
Public,80796,92000
Public,80797,17000
Public,80803,70000
Public,80813,27000
Public,80815,3500
Public,80819,57998
Public,80827,28900
Public,80830,55000
Public,80841,16500
Public,80843,37899
Public,80856,27500
Public,80858,19000
Public,80862,24995
Public,80864,25000
Public,80866,23800
Public,80871,44950
Public,80874,34000
Public,80876,73300
Public,80888,27875
Public,80893,67500
Public,80895,22000
Public,80897,12500
Public,80904,37998
Public,80905,12900
Public,80906,45770
Public,80909,70250
Public,80911,48000
Public,80914,6250
Public,80921,32250
Public,80923,15750
Public,80926,77900
Public,80929,29995
Public,80933,9000
Public,80942,33364
Public,80943,18900
Public,80944,69000
Public,80948,36995
Public,80958,33499
Public,80965,48999
Public,80967,69500
Public,80968,112500
Public,80971,54999
Public,80973,9995
Public,80975,29000
Public,80979,50000
Public,80980,68995
Public,81000,54900
Public,81003,29994
Public,81005,12240
Public,81011,15000
Public,81013,59000
Public,81022,10300
Public,81027,60894
Public,81037,33999
Public,81040,16900
Public,81047,55000
Public,81048,17999
Public,81051,36300
Public,81054,33000
Public,81055,20599
Public,81057,69500
Public,81064,184606
Public,81066,29998
Public,81067,144940
Public,81069,49900
Public,81076,41500
Public,81080,45000
Public,81087,25500
Public,81088,35999
Public,81090,44340
Public,81091,71400
Public,81097,15000
Public,81123,34084
Public,81125,15900
Public,81130,8250
Public,81136,4500
Public,81137,82500
Public,81146,31750
Public,81148,27798
Public,81151,7200
Public,81161,29995
Public,81162,147500
Public,81183,20000
Public,81186,43500
Public,81190,425000
Public,81191,24900
Public,81192,37698
Public,81194,31000
Public,81228,45515
Public,81230,38000
Public,81237,54490
Public,81239,54900
Public,81244,11495
Public,81246,14950
Public,81251,30000
Public,81256,23000
Public,81258,6500
Public,81262,123999
Public,81263,47500
Public,81278,90000
Public,81281,42999
Public,81284,14000
Public,81286,14990
Public,81293,31990
Public,81295,9100
Public,81304,39900
Public,81305,55000
Public,81309,24590
Public,81316,24500
Public,81320,7999
Public,81325,18500
Public,81327,89900
Public,81333,23950
Public,81342,65000
Public,81343,65900
Public,81346,57500
Public,81351,26500
Public,81355,11000
Public,81358,22000
Public,81364,72567
Public,81367,27000
Public,81372,52590
Public,81374,17000
Public,81378,45770
Public,81391,30000
Public,81394,43837
Public,81407,51999
Public,81409,279950
Public,81414,8750
Public,81415,38500
Public,81417,31000
Public,81420,33500
Public,81421,41000
Public,81426,14000
Public,81436,31621
Public,81439,19950
Public,81445,10500
Public,81452,41500
Public,81474,33885
Public,81482,39998
Public,81488,34645
Public,81492,17900
Public,81502,85500
Public,81504,46798
Public,81505,47995
Public,81512,45900
Public,81528,85500
Public,81540,37500
Public,81543,18500
Public,81556,18000
Public,81561,30000
Public,81574,12500
Public,81585,34500
Public,81590,18000
Public,81611,60995
Public,81614,28999
Public,81615,28450
Public,81616,31900
Public,81629,21500
Public,81630,8500
Public,81631,35999
Public,81635,69790
Public,81636,42800
Public,81642,29999
Public,81653,35999
Public,81654,64000
Public,81661,449991
Public,81663,53900
Public,81664,17900
Public,81668,48815
Public,81669,6900
Public,81675,32000
Public,81679,52000
Public,81680,28300
Public,81681,46787
Public,81691,133500
Public,81692,36000
Public,81702,7900
Public,81705,123999
Public,81711,22000
Public,81712,26900
Public,81717,62000
Public,81738,60000
Public,81742,67800
Public,81745,39900
Public,81752,21800
Public,81759,110000
Public,81790,324995
Public,81804,55000
Public,81805,46552
Public,81807,11900
Public,81812,46999
Public,81817,64288
Public,81820,26900
Public,81828,46500
Public,81830,10000
Public,81833,54599
Public,81838,15750
Public,81841,27900
Public,81843,27000
Public,81847,49000
Public,81853,257000
Public,81854,49995
Public,81885,29995
Public,81888,43999
Public,81895,91000
Public,81901,52500
Public,81909,17900
Public,81914,24700
Public,81916,9950
Public,81923,49895
Public,81925,52000
Public,81926,10800
Public,81928,49995
Public,81934,41500
Public,81939,72995
Public,81944,38000
Public,81960,19550
Public,81961,132900
Public,81962,15000
Public,81970,115000
Public,81971,27450
Public,81977,240000
Public,81979,16500
Public,81992,68420
Public,81995,71995
Public,81998,30510
Public,82003,16000
Public,82012,26500
Public,82014,63998
Public,82017,28000
Public,82019,6999
Public,82027,33500
Public,82039,5000
Public,82043,48815
Public,82046,24500
Public,82050,229900
Public,82053,96500
Public,82059,65000
Public,82061,23000
Public,82063,31000
Public,82068,22495
Public,82073,75500
Public,82075,25000
Public,82079,36500
Public,82084,22500
Public,82089,22000
Public,82093,34900
Public,82097,11500
Public,82110,34500
Public,82111,69995
Public,82112,61059
Public,82114,19000
Public,82115,23598
Public,82118,139500
Public,82123,53800
Public,82128,42000
Public,82132,43642
Public,82138,10750
Public,82140,35670
Public,82145,20000
Public,82156,13500
Public,82161,39366
Public,82162,77897
Public,82165,104900
Public,82167,149900
Public,82171,31000
Public,82177,31300
Public,82187,65000
Public,82198,133000
Public,82199,9999
Public,82201,52000
Public,82206,27899
Public,82211,28499
Public,82216,64000
Public,82231,37500
Public,82235,28000
Public,82237,37000
Public,82240,46999
Public,82241,16500
Public,82242,20800
Public,82245,23600
Public,82250,34000
Public,82252,78000
Public,82269,7945
Public,82270,23300
Public,82284,24000
Public,82294,78999
Public,82311,11500
Public,82313,44000
Public,82316,42995
Public,82319,41500
Public,82323,7000
Public,82324,7500
Public,82325,15900
Public,82326,5990
Public,82332,61000
Public,82338,39848
Public,82343,68500
Public,82350,26900
Public,82351,41599
Public,82352,28900
Public,82362,24995
Public,82378,28000
Public,82380,27500
Public,82385,22998
Public,82388,53000
Public,82397,31000
