id,Usage,price
101079,Private,37900
101081,Private,43430
101091,Private,10299
101103,Private,49700
101109,Private,38781
101118,Private,35500
101133,Private,749950
101137,Private,15495
101139,Private,18900
101142,Private,30825
101149,Private,11500
101160,Private,47995
101161,Private,51500
101169,Private,20000
101171,Private,42000
101182,Private,65000
101184,Private,54800
101188,Private,16999
101189,Private,49995
101192,Private,15000
101194,Private,39995
101197,Private,45861
101199,Private,31900
101204,Private,48190
101214,Private,28000
101227,Private,3550
101230,Private,33900
101232,Private,41500
101235,Private,28999
101238,Private,25000
101240,Private,46599
101249,Private,67900
101259,Private,54900
101260,Private,18400
101265,Private,59800
101269,Private,28196
101283,Private,36000
101285,Private,92000
101289,Private,63995
101304,Private,209991
101308,Private,20500
101322,Private,17000
101327,Private,36800
101329,Private,36998
101331,Private,26000
101335,Private,79995
101338,Private,4000
101346,Private,33499
101348,Private,20199
101355,Private,14000
101360,Private,38998
101373,Private,24899
101375,Private,44850
101379,Private,92500
101382,Private,18000
101385,Private,12980
101389,Private,13490
101392,Private,84645
101396,Private,14900
101402,Private,82500
101405,Private,21000
101406,Private,80140
101410,Private,40999
101411,Private,37950
101414,Private,6700
101419,Private,43550
101435,Private,13999
101441,Private,17000
101443,Private,84999
101462,Private,117000
101465,Private,42995
101473,Private,39848
101474,Private,21995
101476,Private,18999
101492,Private,31700
101493,Private,5700
101498,Private,43500
101500,Private,17999
101508,Private,27500
101516,Private,10000
101523,Private,109900
101526,Private,8250
101527,Private,6700
101529,Private,6500
101537,Private,49999
101539,Private,12000
101546,Private,6800
101548,Private,11999
101550,Private,7995
101557,Private,50000
101559,Private,9200
101575,Private,4200
101576,Private,27900
101579,Private,41500
101589,Private,91000
101593,Private,73500
101597,Private,10199
101599,Private,68362
101605,Private,188900
101608,Private,59800
101609,Private,26500
101612,Private,16750
101613,Private,103900
101618,Private,56000
101620,Private,54900
101636,Private,15995
101638,Private,59500
101653,Private,31000
101662,Private,35998
101668,Private,9950
101674,Private,41688
101677,Private,46999
101691,Private,8700
101693,Private,40598
101695,Private,10400
101707,Private,70000
101708,Private,35000
101712,Private,22222
101714,Private,34000
101719,Private,13999
101725,Private,37000
101734,Private,20000
101740,Private,20000
101742,Private,49273
101744,Private,19000
101773,Private,20000
101779,Private,175000
101782,Private,47500
101786,Private,52900
101796,Private,23800
101806,Private,61000
101807,Private,21500
101812,Private,30000
101814,Private,44888
101832,Private,15500
101833,Private,14990
101836,Private,25900
101845,Private,6000
101852,Private,13500
101854,Private,26500
101858,Private,50000
101859,Private,97993
101866,Private,72900
101870,Private,53000
101871,Private,15000
101875,Private,4999
101876,Private,36000
101877,Private,9985
101880,Private,22500
101884,Private,85500
101886,Private,50000
101888,Private,19000
101896,Private,15000
101898,Private,96850
101902,Private,10500
101903,Private,15400
101904,Private,6500
101912,Private,49999
101918,Private,25990
101924,Private,7500
101938,Private,12900
101939,Private,84000
101941,Private,49998
101949,Private,25000
101955,Private,107900
101957,Private,43500
101960,Private,695000
101970,Private,39900
101972,Private,49900
101981,Private,55000
101989,Private,4500
101991,Private,10999
101994,Private,51598
102001,Private,27500
102004,Private,41741
102005,Private,33410
102007,Private,27499
102016,Private,63100
102018,Private,86900
102028,Private,25998
102030,Private,13000
102032,Private,26900
102040,Private,128900
102041,Private,15995
102048,Private,35850
102057,Private,14500
102059,Private,25307
102060,Private,48000
102065,Private,17550
102066,Private,9499
102070,Private,46999
102085,Private,15000
102086,Private,24950
102089,Private,38000
102093,Private,23995
102094,Private,15900
102096,Private,4500
102101,Private,7500
102107,Private,115999
102113,Private,36500
102123,Private,18200
102129,Private,217000
102141,Private,55998
102144,Private,21500
102147,Private,9950
102150,Private,3499
102157,Private,26500
102162,Private,38598
102164,Private,21000
102165,Private,30000
102168,Private,42800
102170,Private,22000
102176,Private,20708
102177,Private,9999
102179,Private,15000
102180,Private,39000
102183,Private,31331
102184,Private,69900
102197,Private,15900
102199,Private,57999
102204,Private,4400
102206,Private,72900
102214,Private,3200
102217,Private,25000
102223,Private,5500
102228,Private,3850
102233,Private,27899
102238,Private,43500
102245,Private,24000
102246,Private,9900
102248,Private,26599
102257,Private,76373
102258,Private,23800
102259,Private,62500
102265,Private,82000
102268,Private,129900
102283,Private,17900
102287,Private,7500
102303,Private,29950
102312,Private,67900
102313,Private,51000
102314,Private,14000
102316,Private,129000
102321,Private,28000
102323,Private,34580
102337,Private,5000
102338,Private,47500
102340,Private,8000
102351,Private,42590
102353,Private,38998
102354,Private,7350
102369,Private,69500
102371,Private,70999
102374,Private,82499
102378,Private,42950
102383,Private,6300
102387,Private,33500
102401,Private,30999
102402,Private,92000
102407,Private,63500
102418,Private,67500
102425,Private,7995
102427,Private,46999
102437,Private,11500
102438,Private,60867
102442,Private,4399
102443,Private,14000
102451,Private,272950
102452,Private,55999
102453,Private,18650
102455,Private,11500
102457,Private,62595
102459,Private,8999
102493,Private,51900
102494,Private,49685
102497,Private,17900
102500,Private,15000
102510,Private,65990
102513,Private,35200
102516,Private,6000
102525,Private,9800
102534,Private,20000
102538,Private,36499
102541,Private,417500
102546,Private,5000
102549,Private,32000
102563,Private,14000
102564,Private,40900
102570,Private,3990
102575,Private,21900
102578,Private,52000
102579,Private,65000
102582,Private,50999
102584,Private,51499
102590,Private,37999
102595,Private,59500
102597,Private,19500
102608,Private,4399
102623,Private,172000
102627,Private,11250
102630,Private,9999
102636,Private,34700
102644,Private,26999
102661,Private,133000
102662,Private,3500
102672,Private,28906
102673,Private,23000
102680,Private,21495
102681,Private,19500
102684,Private,27450
102685,Private,23998
102691,Private,51999
102693,Private,16000
102695,Private,35900
102700,Private,46599
102701,Private,108900
102707,Private,32000
102710,Private,4000
102712,Private,199995
102713,Private,62000
102717,Private,115999
102724,Private,84500
102726,Private,32750
102730,Private,47000
102731,Private,24000
102735,Private,9000
102736,Private,95000
102738,Private,57999
102745,Private,39100
102753,Private,55000
102759,Private,9400
102761,Private,83998
102766,Private,51798
102777,Private,31999
102778,Private,30000
102779,Private,29000
102783,Private,54599
102807,Private,10950
102810,Private,47995
102812,Private,27000
102814,Private,8700
102815,Private,11500
102824,Private,10500
102827,Private,16995
102831,Private,7000
102852,Private,8250
102857,Private,36590
102861,Private,179900
102872,Private,6000
102875,Private,27700
102879,Private,65999
102882,Private,61998
102883,Private,38500
102893,Private,17500
102894,Private,27599
102896,Private,179900
102901,Private,7100
102907,Private,29994
102909,Private,77897
102910,Private,23900
102921,Private,92500
102925,Private,70000
102926,Private,199995
102928,Private,54543
102930,Private,80000
102931,Private,28750
102935,Private,24999
102936,Private,35998
102942,Private,279950
102949,Private,9900
102952,Private,14900
102954,Private,25000
102959,Private,54995
102962,Private,30000
102967,Private,12500
102970,Private,7100
102980,Private,25500
102988,Private,72777
102993,Private,25900
103000,Private,3850
103003,Private,43499
103009,Private,14500
103017,Private,185500
103022,Private,22500
103031,Private,156900
103032,Private,13995
103049,Private,6348
103051,Private,16000
103058,Private,15500
103066,Private,26600
103086,Private,26299
103091,Private,33490
103096,Private,13500
103105,Private,16770
103111,Private,299000
103113,Private,449995
103123,Private,67800
103128,Private,53000
103129,Private,19000
103135,Private,18995
103138,Private,25625
103151,Private,6600
103156,Private,72000
103158,Private,40999
103161,Private,9500
103162,Private,15900
103167,Private,32300
103171,Private,20900
103173,Private,95580
103179,Private,29990
103185,Private,38095
103193,Private,22500
103195,Private,200000
103200,Private,42000
103201,Private,60894
103203,Private,23105
103207,Private,41741
103223,Private,16000
103224,Private,64000
103231,Private,19780
103237,Private,14999
103238,Private,96900
103244,Private,16500
103251,Private,87500
103256,Private,59900
103259,Private,127899
103260,Private,86900
103263,Private,40750
103265,Private,78900
103266,Private,65000
103269,Private,166900
103277,Private,10500
103279,Private,20500
103280,Private,84645
103286,Private,19795
103288,Private,16500
103296,Private,50000
103304,Private,27000
103308,Private,24995
103325,Private,32000
103328,Private,23625
103329,Private,36900
103332,Private,38999
103336,Private,16500
103349,Private,39998
103361,Private,12950
103362,Private,10995
103365,Private,28000
103370,Private,19000
103373,Private,124990
103378,Private,40995
103391,Private,22000
103394,Private,7300
103400,Private,38000
103408,Private,43329
103416,Private,56900
103421,Private,13000
103428,Private,5900
103436,Private,5000
103437,Private,12000
103440,Private,7200
103442,Private,27499
103444,Private,1599000
103447,Private,5899
103458,Private,35500
103469,Private,19999
103470,Private,17390
103472,Private,6600
103477,Private,31999
103478,Private,9900
103484,Private,417500
103491,Private,20900
103502,Private,19999
103506,Private,4200
103527,Private,257000
103529,Private,32999
103531,Private,11900
103537,Private,62595
103538,Private,109499
103544,Private,29000
103545,Private,7950
103548,Private,14500
103552,Private,27599
103555,Private,48000
103570,Private,43389
103575,Private,5000
103576,Private,10500
103580,Private,30500
103584,Private,55000
103588,Private,61000
103592,Private,78000
103593,Private,27500
103614,Private,66900
103625,Private,27890
103626,Private,11900
103628,Private,58900
103629,Private,119999
103635,Private,33400
103636,Private,36340
103647,Private,71999
103653,Private,7200
103657,Private,10000
103660,Private,32000
103664,Private,14500
103671,Private,35707
103680,Private,130000
103682,Private,92900
103686,Private,63000
103688,Private,22000
103697,Private,35999
103702,Private,84620
103705,Private,24900
103708,Private,8500
103712,Private,41986
103718,Private,25900
103723,Private,20500
103724,Private,49990
103735,Private,35999
103736,Private,11495
103744,Private,3500
103745,Private,5500
103753,Private,8800
103759,Private,44999
103777,Private,150000
103778,Private,72900
103781,Private,6000
103782,Private,15000
103785,Private,43000
103787,Private,37500
103791,Private,13000
103794,Private,26000
103804,Private,46900
103814,Private,26000
103815,Private,42850
103822,Private,18998
103824,Private,24999
103828,Private,36500
103832,Private,44999
103836,Private,10299
103847,Private,130000
103858,Private,11500
103882,Private,25900
103886,Private,71400
103895,Private,11200
103908,Private,35500
103916,Private,145000
103921,Private,15000
103923,Private,39000
103926,Private,16000
103933,Private,34000
103935,Private,11000
103941,Private,9000
103950,Private,21990
103952,Private,59598
103953,Private,39998
103958,Private,36000
103965,Private,44900
103968,Private,12499
103972,Private,27500
103979,Private,17500
103983,Private,47999
103995,Private,17000
103999,Private,32400
104001,Private,12500
104005,Private,20995
104015,Private,34500
104018,Private,49900
104020,Private,33410
104021,Private,60000
104035,Private,24899
104037,Private,14900
104038,Private,39799
104043,Private,57000
104047,Private,6000
104063,Private,44800
104064,Private,49700
104080,Private,33000
104088,Private,12000
104091,Private,36000
104106,Private,6999
104112,Private,10900
104115,Private,14995
104118,Private,33000
104119,Private,57000
104121,Private,12900
104125,Private,45000
104129,Private,9000
104145,Private,31500
104147,Private,15550
104149,Private,9999
104150,Private,40000
104151,Private,40000
104155,Private,44999
104156,Private,4500
104157,Private,24500
104164,Private,18387
104166,Private,6500
104167,Private,71000
104172,Private,21500
104187,Private,26000
104189,Private,22995
104200,Private,30000
104206,Private,36750
104208,Private,29500
104210,Private,22999
104214,Private,52000
104228,Private,51800
104230,Private,54900
104232,Private,28900
104236,Private,104900
104240,Private,30000
104255,Private,22000
104261,Private,19000
104267,Private,29995
104275,Private,39000
104276,Private,24500
104297,Private,12900
104298,Private,20000
104305,Private,10000
104318,Private,32368
104322,Private,26095
104325,Private,24999
104326,Private,40459
104329,Private,69900
104331,Private,72995
104337,Private,49999
104343,Private,14195
104355,Private,39900
104360,Private,9200
104366,Private,5500
104367,Private,37000
104376,Private,12250
104378,Private,199991
104382,Private,84000
104398,Private,43900
104399,Private,18000
104400,Private,33885
104401,Private,20000
104408,Private,41500
104411,Private,16500
104412,Private,7900
104422,Private,73300
104423,Private,10000
104424,Private,89000
104434,Private,80300
104441,Private,10995
104443,Private,25500
104449,Private,49599
104452,Private,78500
104454,Private,86999
104455,Private,19500
104458,Private,7850
104459,Private,84999
104460,Private,17500
104467,Private,38999
104468,Private,73897
104469,Private,35297
104474,Private,54900
104475,Private,26999
104480,Private,199998
104489,Private,2800
104491,Private,31985
104497,Private,27000
104502,Private,89000
104503,Private,56900
104506,Private,57000
104510,Private,19995
104514,Private,81900
104515,Private,16600
104516,Private,194965
104536,Private,10000
104539,Private,30275
104543,Private,27499
104549,Private,19996
104551,Private,37000
104558,Private,43663
104559,Private,19795
104561,Private,42500
104563,Private,46999
104568,Private,53998
104571,Private,104900
104572,Private,71998
104577,Private,44950
104580,Private,29000
104581,Private,33950
104584,Private,48295
104590,Private,68998
104597,Private,18995
104600,Private,20000
104603,Private,11250
104606,Private,17000
104616,Private,21900
104619,Private,35670
104623,Private,20000
104626,Private,26599
104628,Private,39900
104630,Private,29995
104632,Private,15499
104633,Private,58000
104642,Private,209995
104651,Private,63900
104659,Private,10500
104666,Private,29999
104674,Private,11500
104683,Private,40000
104684,Private,15500
104687,Private,19900
104690,Private,43666
104702,Private,45515
104708,Private,21000
104709,Private,11900
104710,Private,53000
104712,Private,47000
104716,Private,30500
104719,Private,5500
104727,Private,36598
104731,Private,48000
104732,Private,18950
104736,Private,29998
104744,Private,28900
104754,Private,32000
104761,Private,35500
104763,Private,75000
104767,Private,9975
104769,Private,26000
104782,Private,24995
104784,Private,61900
104789,Private,220000
104790,Private,27671
104795,Private,59000
104796,Private,19000
104803,Private,28450
104812,Private,16250
104851,Private,8500
104856,Private,51899
104860,Private,21500
104867,Private,24500
104868,Private,117500
104871,Private,26500
104877,Private,65994
104879,Private,43837
104881,Private,9500
104890,Private,6900
104902,Private,215000
104905,Private,11500
104906,Private,28700
104907,Private,32500
104910,Private,10900
104915,Private,9985
104934,Private,31000
104951,Private,79950
104953,Private,49900
104954,Private,96500
104958,Private,30500
104969,Private,50927
104972,Private,28000
104973,Private,117900
104978,Private,57500
104980,Private,20490
104995,Private,18500
104998,Private,16750
105001,Private,49995
105007,Private,1950995
105008,Private,38900
105013,Private,69790
105027,Private,69000
105038,Private,30000
105040,Private,45000
105042,Private,132900
105043,Private,35707
105045,Private,185500
105048,Private,48459
105050,Private,33000
105052,Private,59750
105078,Private,44249
105080,Private,26000
105083,Private,28500
105087,Private,21000
105091,Private,19500
105105,Private,23600
105108,Private,89999
105110,Private,5000
105114,Private,39990
105115,Private,27500
105117,Private,26900
105120,Private,59500
105121,Private,15000
105125,Private,38405
105132,Private,37000
105133,Private,71000
105138,Private,7599
105140,Private,54000
105150,Private,22800
105158,Private,10500
105168,Private,16500
105170,Private,95999
105172,Private,28500
105176,Private,18749
105181,Private,32998
105184,Private,67100
105189,Private,23999
105194,Private,69000
105198,Private,62500
105201,Private,20500
105215,Private,20800
105216,Private,43860
105221,Private,49936
105223,Private,48950
105239,Private,16999
105247,Private,7200
105252,Private,11500
105256,Private,26499
105260,Private,92000
105262,Private,16999
105275,Private,45000
105276,Private,175000
105282,Private,27654
105284,Private,29999
105291,Private,33580
105297,Private,65900
105298,Private,46900
105299,Private,17500
105314,Private,9875
105316,Private,23400
105321,Private,109499
105327,Private,22500
105328,Private,26990
105329,Private,27750
105330,Private,14999
105337,Private,37950
105344,Private,7900
105345,Private,33580
105350,Private,67500
105362,Private,35000
105365,Private,56998
105371,Private,57000
105377,Private,31113
105378,Private,35000
105379,Private,33500
105382,Private,99000
105394,Private,4000
105397,Private,12850
105398,Private,4999
105403,Private,35500
105411,Private,32900
105412,Private,36750
105414,Private,29900
105416,Private,14900
105417,Private,31755
105420,Private,44791
105436,Private,51900
105445,Private,24999
105448,Private,34955
105451,Private,20000
105452,Private,139000
105467,Private,12995
105470,Private,29950
105477,Private,28895
105483,Private,12980
105485,Private,28979
105492,Private,58998
105507,Private,19190
105515,Private,49883
105517,Private,18900
105519,Private,25000
105521,Private,50900
105527,Private,27500
105531,Private,62500
105533,Private,50999
105535,Private,50000
105546,Private,70000
105552,Private,76500
105555,Private,35297
105564,Private,41500
105568,Private,65688
105574,Private,86900
105579,Private,38900
105587,Private,90000
105588,Private,12990
105599,Private,45423
105600,Private,32913
105601,Private,27499
105607,Private,10500
105612,Private,15990
105624,Private,13999
105628,Private,47000
105630,Private,17995
105631,Private,119500
105645,Private,9000
105658,Private,35297
105660,Private,42998
105663,Private,23000
105670,Private,11500
105675,Private,48000
105679,Private,12990
105685,Private,10500
105691,Private,73500
105692,Private,52000
105694,Private,47000
105698,Private,51074
105712,Private,57900
105714,Private,20000
105715,Private,109499
105724,Private,15000
105725,Private,29000
105727,Private,55000
105731,Private,41999
105739,Private,11000
105743,Private,127899
105751,Private,2500
105753,Private,22500
105755,Private,37900
105764,Private,65900
105766,Private,31500
105774,Private,26000
105782,Private,15550
105785,Private,55500
105788,Private,44900
105793,Private,66000
105796,Private,31906
105797,Private,36500
105798,Private,31900
105803,Private,28500
105816,Private,60200
105826,Private,20500
105828,Private,41900
105830,Private,40000
105831,Private,69500
105832,Private,21500
105838,Private,38322
105839,Private,16000
105842,Private,23600
105860,Private,29995
105871,Private,30000
105880,Private,29000
105886,Private,51500
105904,Private,28500
105905,Private,38490
105913,Private,31000
105917,Private,12950
105926,Private,6975
105927,Private,135000
105930,Private,18500
105931,Private,10000
105933,Private,28000
105937,Private,56998
105941,Private,7500
105942,Private,134000
105952,Private,10500
105955,Private,51500
105964,Private,43550
105970,Private,24900
105978,Private,69500
105980,Private,16500
105993,Private,19800
106002,Private,50000
106003,Private,46999
106004,Private,73998
106006,Private,55000
106009,Private,11500
106012,Private,34950
106019,Private,52000
106025,Private,10499
106028,Private,30000
106029,Private,32000
106036,Private,27500
106038,Private,15600
106042,Private,29900
106044,Private,17800
106045,Private,30000
106046,Private,31990
106054,Private,23998
106059,Private,50927
106066,Private,145000
106069,Private,14998
106072,Private,29000
106074,Private,17000
106079,Private,18000
106107,Private,16500
106113,Private,47000
106127,Private,16995
106136,Private,84500
106138,Private,12900
106142,Private,16900
106151,Private,38298
106164,Private,7500
106166,Private,64500
106168,Private,19290
106173,Private,35500
106179,Private,45000
106187,Private,20499
106189,Private,16999
106194,Private,12900
106196,Private,45000
106200,Private,33995
106203,Private,9250
106205,Private,21000
106211,Private,18500
106214,Private,13500
106215,Private,23500
106221,Private,17599
106230,Private,20500
106231,Private,159500
106236,Private,14000
106247,Private,15995
106250,Private,35000
106254,Private,30510
106261,Private,29995
106266,Private,48500
106267,Private,45950
106273,Private,16500
106274,Private,28000
106275,Private,30000
106278,Private,69790
106282,Private,4000
106290,Private,61500
106293,Private,56900
106295,Private,17999
106302,Private,37900
106303,Private,22500
106306,Private,3990
106309,Private,12599
106314,Private,44000
106317,Private,42500
106322,Private,34000
106323,Private,67500
106343,Private,18500
106351,Private,48000
106354,Private,29000
106375,Private,65000
106377,Private,93000
106388,Private,44605
106394,Private,43500
106395,Private,15000
106396,Private,16750
106402,Private,23000
106404,Private,67963
106406,Private,5900
106409,Private,8000
106417,Private,19000
106418,Private,20999
106419,Private,42886
106422,Private,7850
106430,Private,234900
106433,Private,13000
106457,Private,27900
106461,Private,55000
106463,Private,10299
106467,Private,18000
106484,Private,62450
106494,Private,31000
106507,Private,77430
106533,Private,19999
106539,Private,10000
106540,Private,16900
106543,Private,79999
106560,Private,85500
106569,Private,9995
106586,Private,47500
106587,Private,69900
106588,Private,61000
106591,Private,39900
106606,Private,31300
106623,Private,62999
106630,Private,20500
106635,Private,93999
106640,Private,4500
106645,Private,10500
106659,Private,188500
106665,Private,8000
106666,Private,15750
106668,Private,113000
106672,Private,10500
106673,Private,14699
106687,Private,36000
106689,Private,68500
106693,Private,90000
106696,Private,27698
106714,Private,12900
106727,Private,36599
106729,Private,3850
106737,Private,8500
106755,Private,17800
106756,Private,34500
106757,Private,11498
106758,Private,28590
106762,Private,28500
106763,Private,51500
106769,Private,20599
106782,Private,47995
106796,Private,9995
106800,Private,32798
106806,Private,18000
106808,Private,17700
106819,Private,72999
106820,Private,39998
106828,Private,6000
106829,Private,26500
106830,Private,53999
106832,Private,28500
106839,Private,26500
106841,Private,129900
106861,Private,99750
106868,Private,20000
106869,Private,115785
106870,Private,27671
106872,Private,59999
106877,Private,57000
106880,Private,9999
106882,Private,27890
106883,Private,89900
106890,Private,51890
106893,Private,45950
106897,Private,55000
106899,Private,35999
106900,Private,39999
106915,Private,29000
106919,Private,33000
106932,Private,38095
106947,Private,24500
106949,Private,10000
106952,Private,46999
106954,Private,62500
106962,Private,9000
106965,Private,22000
106969,Private,19500
106971,Private,16995
106980,Private,24998
106981,Private,144900
106987,Private,4999
107002,Private,28000
107016,Private,36000
107022,Private,32500
107025,Private,51998
107027,Private,50000
107033,Private,34562
107035,Private,29950
107043,Private,16900
107052,Private,15000
107053,Private,22749
107054,Private,63500
107061,Private,43500
107064,Private,69995
107065,Private,21500
107072,Private,24000
107074,Private,3600
107079,Private,13000
107080,Private,18000
107082,Private,14800
107084,Private,27698
107085,Private,24900
107086,Private,17000
107087,Private,119500
107090,Private,3500
107093,Private,185000
107094,Private,17000
107095,Private,67100
107111,Private,49900
107116,Private,27500
107117,Private,54900
107119,Private,9499
107120,Private,4500
107129,Private,63500
107135,Private,36000
107138,Private,27900
107144,Private,19500
107147,Private,24900
107150,Private,46500
107151,Private,44850
107153,Private,19550
107160,Private,24590
107169,Private,19500
107170,Private,17000
107171,Private,27950
107184,Private,15000
107190,Private,34000
107192,Private,4500
107198,Private,85495
107199,Private,12000
107204,Private,28250
107206,Private,9950
107210,Private,33000
107217,Private,104900
107218,Private,154900
107219,Private,36000
107223,Private,8500
107224,Private,6000
107226,Private,48190
107231,Private,75000
107232,Private,24500
107244,Private,10800
107267,Private,32950
107269,Private,15000
107298,Private,3850
107300,Private,36000
107302,Private,22000
107310,Private,28500
107314,Private,71000
107315,Private,15995
107316,Private,45000
107320,Private,6500
107321,Private,81500
107323,Private,5949
107329,Private,11500
107335,Private,40999
107336,Private,29000
107342,Private,9000
107346,Private,187900
107350,Private,60999
107352,Private,69000
107353,Private,7500
107356,Private,49999
107358,Private,36998
107364,Private,15000
107368,Private,71000
107384,Private,79999
107395,Private,36727
107398,Private,16500
107406,Private,52500
107409,Private,54500
107410,Private,21900
107411,Private,15000
107414,Private,107998
107419,Private,8950
107424,Private,12500
107425,Private,96500
107431,Private,19750
107433,Private,14995
107442,Private,8500
107446,Private,69500
107452,Private,18500
107468,Private,47000
107469,Private,19500
107470,Private,62595
107472,Private,32000
107488,Private,68750
107492,Private,7200
107493,Private,7999
107496,Private,70000
107498,Private,14900
107502,Private,21000
107506,Private,63500
107527,Private,38500
107534,Private,22500
107537,Private,28500
107543,Private,69250
107545,Private,5995
107547,Private,84500
107551,Private,15900
107555,Private,45999
107557,Private,9000
107566,Private,39999
107570,Private,65000
107572,Private,22500
107577,Private,43860
107585,Private,29950
107599,Private,54500
107609,Private,104000
107614,Private,16500
107618,Private,23800
107625,Private,18688
107629,Private,64000
107630,Private,32500
107633,Private,26000
107637,Private,62500
107639,Private,79999
107647,Private,51698
107657,Private,12499
107660,Private,144664
107672,Private,26000
107680,Private,6999
107682,Private,13000
107684,Private,20995
107687,Private,27500
107688,Private,30500
107694,Private,31300
107698,Private,24000
107703,Private,19500
107714,Private,38005
107720,Private,3950
107723,Private,65000
107728,Private,259000
107734,Private,47498
107735,Private,13000
107737,Private,115998
107741,Private,42000
107751,Private,7500
107756,Private,6000
107759,Private,52000
107766,Private,31950
107768,Private,33610
107769,Private,46900
107778,Private,6700
107781,Private,25900
107783,Private,10500
107784,Private,49500
107796,Private,53000
107802,Private,25900
107806,Private,14000
107810,Private,16995
107811,Private,72000
107816,Private,29000
107824,Private,50998
107827,Private,49999
107828,Private,44000
107830,Private,26000
107832,Private,80300
107838,Private,24950
107842,Private,20000
107846,Private,15500
107858,Private,10500
107859,Private,68969
107862,Private,31950
107863,Private,29000
107872,Private,46995
107874,Private,200000
107877,Private,8000
107881,Private,75000
107882,Private,62479
107883,Private,29000
107890,Private,6500
107891,Private,46787
107895,Private,15500
107897,Private,17238
107899,Private,26000
107901,Private,38995
107906,Private,27900
107911,Private,86900
107912,Private,51000
107914,Private,33500
107932,Private,14000
107934,Private,31000
107939,Private,21865
107945,Private,84500
107946,Private,48000
107947,Private,133000
107951,Private,20900
107953,Private,73600
107958,Private,5199
107972,Private,14950
107979,Private,143900
107984,Private,91900
107986,Private,9000
107988,Private,5000
107994,Private,9650
108013,Private,28995
108014,Private,12000
108016,Private,25900
108017,Private,56998
108021,Private,39950
108031,Private,36999
108035,Private,27500
108041,Private,23000
108044,Private,26500
108045,Private,84645
108053,Private,87500
108054,Private,47000
108057,Private,28500
108059,Private,11000
108067,Private,26900
108070,Private,31900
108080,Private,12900
108082,Private,27000
108083,Private,42900
108085,Private,115000
108087,Private,7000
108089,Private,130000
108097,Private,23300
108110,Private,35900
108112,Private,43500
108116,Private,6995
108120,Private,25500
108124,Private,83000
108126,Private,27500
108132,Private,179900
108134,Private,49990
108146,Private,44850
108147,Private,56000
108149,Private,197499
108155,Private,33500
108170,Private,55000
108176,Private,40998
108194,Private,32250
108209,Private,62999
108213,Private,16800
108218,Private,23599
108219,Private,12500
108221,Private,21995
108226,Private,21500
108228,Private,85000
108235,Private,173995
108240,Private,25500
108244,Private,14500
108268,Private,23754
108275,Private,30000
108289,Private,50000
108292,Private,38500
108298,Private,35999
108300,Private,20999
108303,Private,53000
108309,Private,12250
108315,Private,43550
108322,Private,11500
108323,Private,20900
108339,Private,48815
108347,Private,63000
108353,Private,43000
108356,Private,28000
108361,Private,41500
108366,Private,7995
108370,Private,19900
108372,Private,55000
108379,Private,39750
108390,Private,33687
108392,Private,85000
108394,Private,34599
108402,Private,51998
108410,Private,67500
108419,Private,79999
108428,Private,11000
108439,Private,17500
108440,Private,20900
108457,Private,15900
108465,Private,23000
108466,Private,15000
108474,Private,2500
108477,Private,171900
108478,Private,35670
108481,Private,27500
108490,Private,15599
108492,Private,29000
108493,Private,42000
108495,Private,23000
108498,Private,88900
108510,Private,86000
108512,Private,24900
108515,Private,20995
108517,Private,19500
108520,Private,32000
108522,Private,42900
108525,Private,22995
108528,Private,27000
108530,Private,22000
108531,Private,41500
108547,Private,33410
108552,Private,63998
108562,Private,13500
108565,Private,35995
108566,Private,6975
108571,Private,40500
108572,Private,27500
108582,Private,22500
108587,Private,115000
108593,Private,67190
108600,Private,46900
108602,Private,35470
108606,Private,259500
108614,Private,115000
108628,Private,54598
108629,Private,14900
108632,Private,46599
108633,Private,43250
108637,Private,51074
108638,Private,17999
108648,Private,26900
108649,Private,4000
108660,Private,27875
108662,Private,69000
108663,Private,25000
108667,Private,42500
108680,Private,30999
108682,Private,13750
108685,Private,29999
108687,Private,7500
108689,Private,24995
108691,Private,13750
108699,Private,19500
108701,Private,35200
108709,Private,28900
108717,Private,12000
108727,Private,93000
108728,Private,53000
108739,Private,23625
108742,Private,8500
108755,Private,26990
108757,Private,17500
108758,Private,8500
108760,Private,22000
108761,Private,55000
108771,Private,7500
108774,Private,9000
108785,Private,79500
108789,Private,9450
108792,Private,9900
108796,Private,22500
108799,Private,67900
108820,Private,33999
108824,Private,20000
108825,Private,55000
108826,Private,34900
108828,Private,14500
108833,Private,23000
108834,Private,33700
108836,Private,49599
108839,Private,30500
108840,Private,37000
108842,Private,25000
108845,Private,13715
108849,Private,33995
108851,Private,29998
108858,Private,15900
108860,Private,10900
108861,Private,8500
108865,Private,188900
108870,Private,13895
108890,Private,7599
108896,Private,15000
108905,Private,17950
108910,Private,11900
108913,Private,79950
108916,Private,69900
108922,Private,28500
108931,Private,93500
108938,Private,78500
108959,Private,19500
108960,Private,94500
108971,Private,25000
108973,Private,240000
108984,Private,46798
108990,Private,38000
108997,Private,35000
109003,Private,48000
109005,Private,26500
109006,Private,43900
109007,Private,33500
109012,Private,15500
109018,Private,15000
109036,Private,29000
109039,Private,20500
109043,Private,50000
109046,Private,48000
109048,Private,107900
109050,Private,115000
109052,Private,34500
109053,Private,28196
109055,Private,33000
109064,Private,15599
109070,Private,35000
109074,Private,7900
109075,Private,52000
109076,Private,20999
109078,Private,8500
109081,Private,69500
109085,Private,156900
